song,label
"Oczepiny

Dobry wieczór Państwu
ale nie każdemu
tylko Pannie młodej
i Panu młodemu

Na samym początku
śpiewania mojego
życzę parze młodej
szczęścia największego

Przepraszam Was goście
proszę się nie gniewać
bo ja teraz będę
do wianeczka śpiewać

Do wianeczka śpiewać
do welonu grajcie
a Wy mili goście
proszę posłuchajcie

Jak słoneczko chyli
się ku zachodowi
młoda chyli główkę
by zdjąć wianek z głowy

Zdejmuję Ci z głowy
ten biały wianeczek
a teraz Ci przypnę
ten piękny kwiateczek

Pożegnaj Ją Mamo
prawą rączką na krzyż
bo po raz ostatni
na Jej wianek patrzysz

Policz młoda policz
gołąbki na dachu
tyle będziesz miała
pierwszą nockę w strachu

Ej! pomyśl Ty młody
czas Ci to niewielki
bo nadeszła chwila
końca kawalerki

Zdejmijże Ty świadek
młodemu tę muszkę
żeby już nie patrzył
na inną dziewuszkę

Z kamienia na kamień
przeskakuje żabka
z naszej Pani młodej
zrobiła się babka

Życzę Państwu młodym
wszystkiego dobrego
byście byli dobrzy
jedno dla drugiego

A żebyście w życiu
nie zaznali nędzy
mieli ładne dzieci
i dużo pieniędzy

Odejmę Ci muchę
i odepnę kwiatek
kiedy ona babcia
to Ty będziesz dziadek

Dziękujemy gościom
że wszyscy słuchali
a żeby się goście
do nieba dostali

Tak się naśpiewalim
jak te leśne dudki
a Pan młody gapa
nie przyniósł nam wódki

My Was oczepili
Wy sobie ich weźcie
będą Wam sprzedawać
kurze jaja w mieście<EOST> ",1
"Gdzieś za siódmą górą, rzeką
Gdzie się niebo z ziemią łączy
Szedł samotny cień człowieka
Ziemia mu spod nóg ucieka

<RBEG>Ref.:
Hej, wędrowcze, dokąd zmierzasz?
Gdzie prowadzi droga Twa?
Buty masz zmoczone rosą
Długą brodę, siwy włos (2 x)

Posłuchajcie opowieści
Która smutno kończy się
Szedł samotny cień człowieka
Ziemia mu spod nóg ucieka

<RBEG>Ref.:
Hej, wędrowcze, dokąd zmierzasz?
Gdzie prowadzi droga Twa?
Buty masz zmoczone rosą
Długą brodę, siwy włos (4 <REND><REND>x<EOST>)",1
"Na półkach go chowają tam gdzie nie sięga wzrok
pogrzeby urządzają co najmniej raz na rok
niejeden wokół sprawiedliwy Rejtana zrobił gest
i stale śpiewa chór życzliwych a jednak ciągle jest

Nigdy nie za wiele rock and rolla
Kiedy czegoś ci naprawdę brak
""To jest to"" nie żadna Coca Cola
żebyś poczuł cały życia smak

dostaje ciągle łupnia aż z tyłka lecą skry
przycichnie gdzieś przycupnie a z nim na ogół ty
i znów go masz w zasięgu reki i znowu nie jest źle
tak samo jak z panienką wiesz dobrze przecież że

Nigdy nie za..<EOST>.",0
"[Intro]
Ortalion znów szeleści strasznie, lecz nim światło zgaśnie zdejmiesz mój ortalion
Nie liczą się gwiazdki, marmurową posadzkę zdobi mój-

[Zwrotka 1]
Jedźmy na wakacje, gdy nas męczą paparazzi
Baby, put it in the past, bo te paski to już pastisz
Wiem, że ciebie już nękali, gdy byłaś jeszcze dzieciakiem (Yeah, yeah, yeah)
Zwiedzamy Europę, terenówki i pociągi
Gdyby daliby ci spokój, częściej pisałbym love songi
Ale tego dziś nie robię, bo im nie chcę dać zarobić (Nie, nie, nie)
Europa daje mi wolność, znowu tu znikam z tobą
Gdy lądujesz, knajpy w Katalonii wina chłodzą
Nie przejmuję się tym ilu ziomów mi da follow
Powodzenia jeśli myślą, że coś mi zabronią
On wysyła DM do modelek, jak się mają
Nie taki ze mnie klient, żaden ze mnie bawidamek
Jeremi to mój idol, lecz nie jestem tanim draniem
Z kieszeni wyjmuję sztylet, kiedy zdejmuję ortalion

[Refren]
Ortalion znów szeleści strasznie, lecz nim światło zgaśnie zdejmiesz mój ortalion
Nie liczą się gwiazdki, marmurową posadzkę zdobi mój ortalion
Znów szeleści strasznie, lecz nim znowu zaśniesz zdejmiesz mój ortalion

[Zwrotka 2]
Młody gówniarz, pewnie myślą o mnie nowo rich
Typ turysty, który nie zapyta dokąd iść
W tym hotelu średnia wieku almost seventy
Patrzą na mnie skąd ma kwit, myślą: ""Skąd ma kwit?""
W Paryżu chodzę do Michelin, w WWA chodzę do Sapko
VIP przy Tamizie, pewnie bym wolał być w Nando's
Champs Élysées na Limie, po Ciechanowie w tym Lambo
Policja prosi o ID, pewnie ich zmylił ortalion
Tęsknię za czasami gdym na scenie stał
Miły fanbase machał łapą, jakby płynął kraul (Cóż)
Otwieramy butle Pinot noir
Jeśli kiedyś mnie zostawisz, będę miał kino noir
Parę stów w białym ortalionie
Biała suknia, ona się przechadza po balkonie
Biała suknia, kiedy patrzę na nią ona płonie
Białą suknię zdejmij, ale to na koniec, najpierw

[Refren]
Ortalion znów szeleści strasznie, lecz nim światło zgaśnie zdejmiesz mój ortalion
Nie liczą się gwiazdki, marmurową posadzkę zdobi mój ortalion
Znów szeleści strasznie, lecz nim znowu zaśniesz zdejmiesz mój ortalion

[Dziennik pokładowy 5]
Dziennik pokładowy Europa, zapis piąty. Dzisiaj zabrałem ze sobą dwójkę autostopowiczów. Znajdowali się w całkowicie przeciwnym spektrum uczesania, jeden miał łysą czaszkę, drugi niebieskie włosy. Rodacy. Opowiedzieli mi o świecie młodego melanżu, o przemocy, płaczu, pigułach, o Polsce. Powiedziałem im, że w Europie widziałem to samo, co widziałem w Warszawie, Wrocławiu, Krakowie, Lublinie, Trójmieście, Poznaniu, Białymstoku, czyli zagubioną młodzież. Narkotyki i przemoc to ich biznes, a biznes ma się dobrze. Kontrolka z wykrzyknikiem przestała świecić jednostajnie, zaczęła migać wściekle. Wciąż nie mogę dostrzec, co się na niej znajduje. Odbió<EOST>r",0
"W najgorszą z zim, na świecie tym
Tyś nam urodził się
W prezencie Pan Syna nam dał
Nieś się nowino nieś

Bezbronny tak leżysz wśród traw
Kosmos u twoich stóp
Pora by spać, uśnijże nam
Niechaj śpi świata Król

Lulilulilaj dzwonki na niebie
Lulilulilaj grają dla Ciebie
Lulilulilaj ogrzej nam ręce
Lulilulilaj gwiazdo na wietrze

Choć małą garść wiary nam daj
Pośród zimy, zimy tej złej
Serca tak drżą w tę wielką noc
Miłość wlej nam do serc

Lulilulilaj dzwonki na niebie
Lulilulilaj grają dla Ciebie
Lulilulilaj ogrzej nam ręce
Lulilulilaj gwiazdo na wietrz<EOST>e",0
"1. Znów to się dzieje, kocham ten stan
Wpadłaś mi w oko, mam jeden plan
Chcę Ci pokazać rozkoszy szczyt
Będziesz na jawie dziś ze mną śnić

<RBEG>Ref: A ja chcę Ciebie dziś całować
Chcę rozkoszować się ciałem Twym
Dzisiejszej nocy nie będziesz żałować
Bo ja nakarmię każdy Twój zmysł

2. Wiem czego pragniesz, dam Ci to dziś
Nie daj się prosić, mam dziką myśl
W centrum rozkoszy Ty będziesz dziś
Ja dam coś Tobie, Ty dasz coś mi

<RBEG>Ref: A ja chcę Ciebie dziś całować
Chcę rozkoszować się ciałem Twym
Dzisiejszej nocy nie będziesz żałować
Bo ja nakarmię każdy Twój zmysł / <REND><REND>x<EOST>2",1
"Jak nie ty to inny mówią ludzie
Jednak własną drogą wolę iść
I dokładnie w myślach zapisuję
Tak wiele twarzy, tyle chwil
<EOST>
Budzi się blask nade mną
Od zachodu, aż po wschód
Lada dzień już, wiem na pewno
Że wolny będę znów
<EOST>
Trzeba mieć układy, mówią ludzie
Kto wysoko lata musi spaść
Daję słowo, widzę się jak w lustrze
Ponad niewolą nagich ścian
<EOST>
Budzi się blask nade mną
Od zachodu, aż po wschód
Lada dzień już, wiem na pewno
Że wolny będę znów
<EOST>
W tym samotny tłumie słyszę głos
Ktoś zaklina się, że niewinny jest
Jego krzyk dobiega dzień i noc
Woła, to oni wrobili mnie
<EOST>
Budzi się blask nade mną
Od zachodu, aż po wschód
Lada dzień już, wiem na pewno
Że wolny będę znó<EOST>w",0
"
Płonie wielki ogień
Wielki wyzwolony
Mówisz coś, a ludzie
Nie chcą słuchać Cię
Widzisz jak twoje dzieci
Tańczą śniegowy taniec
Krzyczysz, nie słyszą Cię
Tańcem opętane

Płoną martwe wieki
Oto dzień narodzin
Ktoś miał być bogiem
Lecz z krzyża uciekł sam
Światła rażących lamp
Domy bez okien
Rozpalił ogień
Lecz zgasło życie w nas

Czas, już czas..<EOST>.",0
"1. Pamiętasz jak muzyka w parku nam grała
    Liście spadały z drzew
    Jesień złocista nad głową hulała
    Ty przytulałaś się
    Pamiętasz jak wtedy liść szczerozłoty
    Na ręce Twoje spadł
    Mówiłaś że kochasz a dla mnie nad głową
    Jesienny hulał wiatr

<RBEG>Ref. Po nocach nam się śniły piękne te Planety
        Rzucaliśmy na szczęście złote me monety
        Gdy kocham mi odpowiesz aż kręci mi się w głowie
        Tak dużo w jednym słowie Ty, ja i morze

2. Gwiazdy bym strącił z naszego nieba
     Lecz to nie uda się
     Zamiast gwiazd strącę liście złociste z drzewa
     Mocno przytulę Cię
     Strony świata zmęczone obejmę swą żone
     Jakby dziś pierwszy raz
     Mówiłaś że kochasz a dla mnie nad głową
     Jesienny hulał wiatr

<RBEG>Ref. Po nocach nam się śniły piękne te Planety
        Rzucaliśmy na szczęście złote me monety
        Gdy kocham mi odpowiesz aż kręci mi się w głowie
        Tak dużo w jednym słowie Ty, ja i morze / x <REND><REND>2<EOST>
",1
"Snem powraca chwila, zbłąkany ptak
Miłości pierwszej spełnienia czar
Gdy pijany księżyc usypiał nas
A każda chwila wracała snem
<EOST>
<RBEG>Refren: 
Ten czas, nasz raj beztroski, szalony
Miłości wróć, wznieć w sercach żar
Bo świat, nasz świat wciąż uczuć spragniony
Krzyczy, łka - miłości trwaj !<REND>
<EOST>
To, co nie zabija, umacnia nas
Żal już stracił pamięć, znów wiarę mam
<EOST>
<RBEG>Refren: 
Ten czas, nasz raj beztroski, szalony
Miłości wróć, wznieć w sercach żar
Bo świat, nasz świat wciąż uczuć spragniony x2 
Krzyczy, łka - miłości trwaj<REND> <EOST>!",1
"Wiem, że ona tu jest
Chyba słyszę jej szept
Nie jestem sobą
Wiem, że ona i ja
To co zdarza się raz
Chcę walczyć o nią
<EOST>
Schowałem gdzieś w kąt
Ktoś mówił, że to wtedy mniej boli
Ktoś taki jak ja nie może być sam
Ja nie chcę się bronić
<EOST>
<RBEG>Ref.:
Wiem, że ona tu jest
Chyba słyszę jej szept
Nie jestem sobą
Wiem, że ona i ja
To co zdarza się raz
Chcę walczyć o nią<REND>
<EOST>
A gdyby tak raz zatrzymać ten czas?
Chcę mieć ją przy sobie
Nieważne, co świat i ludzie, co znam
Pomyślą o mnie
<EOST>
<RBEG>Ref.:
Wiem, że ona tu jest
Chyba słyszę jej szept
Nie jestem sobą
Wiem, że ona i ja
To co zdarza się raz
Chcę walczyć o nią (4 <REND>x<EOST>)",1
"Miasta rytm, słodki smak porannej kawy
Wszystko śpiewa i ja śpiewać chcę
W radiu obiecują dzień ciekawy
Czuję, że żyję

Gdy wyruszam w nowy dzień, przecieram oczy
Żadna z dróg dziś nie chce zwodzić mnie
Nic nie może mnie zaskoczyć
Ja kocham tę grę

Mija dzień za dniem
Po roku rok odchodzi w cień
Lecz kiedy słońce wstaje, wiem
Dzisiaj wszystko może się zdarzyć
Mija dzień za dniem
A wokół wiele dzieje się
Może dlatego wierzę, że
Dzisiaj jest mój dzień

Miasta rytm porwał mnie jak wir zabawy
Taki dzień trafia się tylko raz
Dziś załatwię wszystkie trudne sprawy
Dziś jest mój czas

Mija dzień za dniem
Po roku rok odchodzi w cień
Lecz kiedy słońce wstaje, wiem
Dzisiaj wszystko może się zdarzyć
Mija dzień za dniem
A wokół wiele dzieje się
Może dlatego wierzę, że
Dzisiaj jest mój dzień

Miasta rytm porwał mnie
Śpiewać chcę dzień za dniem
Miasta rytm porwał mnie
Śpiewać chcę dzień za dniem
Miasta rytm porwał mnie
Śpiewać chcę dzień za dniem
Miasta rytm porwał mnie jak wir zabawy
W taki dzień

Mija dzień za dniem
Po roku rok odchodzi w cień
Mija dzień za dniem
Po roku... śpiewać chcę

Mija dzień za dniem
Po roku rok odchodzi w cień
Lecz kiedy słońce wstaje, wiem
Dzisiaj wszystko może się zdarzyć
Mija dzień za dniem
Po roku rok odchodzi w cień
Lecz kiedy słońce wstaje, wiem
Dzisiaj jest mój dzie<EOST>ń",0
"Dróg rozstajnych nagły żal
Przypomina, że odchodzić czas
W cienie gór i w brzegi dnia
Żeby spotkać innych nas

Nas sprzed wielu lat
Wśród zgubionych dni
Tego chłopca, którym byłem ja
Szczęśliwe sny
Tą dziewczynę, którą dobrze znasz
Jej dawne łzy

Dokąd mam pójść, którą z dróg
Chcę odnaleźć ciszę twoich rąk
I usłyszeć echo słów
Znów uwierzyć, że gdzieś są

Dni sprzed wielu lat
Najpiękniejsze dni
Tamten chłopak, którym byłem ja
Szczęśliwe sny
Ta dziewczyna uśmiech jej i płacz 
To przecież Ty

Dróg rozstajnych odszedł czar 
Dolinami już nadchodzi cień
Rozchmurz się i spojrzyj w dal
Może tam jest nowy dzień

Dzień wolny jak ptak
Co w błękit się wzbił
I ten chłopak, którym jestem ja
A obok Ty
I ten chłopak, którym jestem ja
A obok T<EOST>y",1
"1. Choć za oknem ciemno a na szybach mróz
Serca nasze miękną Święta już tuż tuż
Dźwięki pięknych kolęd płyną tu i tam
Magia Świąt to sprawia dając szczęście nam
<EOST>
<RBEG>Ref: Na niebie gwiazdka świeci
Przy stole siedzą dzieci
Doczekać się nie mogą
Mikołaja z białą brodą
Na niebie gwiazdka świeci
A miłość wiarę wznieci
Pobudzi w nas nadzieję
Zbliży wszystkich i ogrzeje<REND>
<EOST>
2. Słychać już za drzwiami kolędników i
Wesołą nowinę głoszą Tobie, mi
Pod choinką leży już prezentów moc
Mają przynieść radość w tę cudowną noc
<EOST>
<RBEG>Ref: Na niebie gwiazdka świeci
Przy stole siedzą dzieci
Doczekać się nie mogą
Mikołaja z białą brodą
Na niebie gwiazdka świeci
A miłość wiarę wznieci
Pobudzi w nas nadzieję
Zbliży wszystkich i ogrzeje<REND>
<EOST>
Niech opłatek biały przypomni jeszcze raz
Jaki piękny jest ten Świąteczny czas
<EOST>
<RBEG>Ref: Na niebie gwiazdka świeci
Przy stole siedzą dzieci
Doczekać się nie mogą
Mikołaja z białą brodą
Na niebie gwiazdka świeci
A miłość wiarę wznieci
Pobudzi w nas nadzieję
Zbliży wszystkich i ogrzeje<REND>
<EOST>
Niech na ziemi wszyscy ludzie
Pamiętają o tym cudzie
Niechaj w zgodzie wszyscy żyją
Z Bożym synem i Maryją
Niech na ziemi wszyscy ludzie
Pamiętają o tym cudzie
By to Boże Narodzenie
Zapewniło nam zbawienie
<EOST>
Niech opłatek biały przypomni jeszcze raz
Jaki piękny jest ten Świąteczny cza<EOST>s",1
"Tylko taka jak Ty....
<EOST>
Tylko Ty więcej nikt...
<EOST>
Tylko taka jak Ty....
<EOST>
1.
<EOST>
W tamten jesienny wieczór chodziłem po mieście
Po co, nie wiem.
Ty stałaś na przystanku, 
Ja oczu oderwać nie mogłem od Ciebie.
<EOST>
Tak bym chciał 
jeszcze raz ci powiedzieć
<EOST>
<RBEG>Ref.<REND>
<EOST>
Tylko taka jak ty
Tylko Ty więcej nikt
Tobie dam klucz do serce mego
W oczach masz coś tak magicznego
Coś co widzę skarbie pierwszy raz /2x
<EOST>
2.
<EOST>
Jeśli można spełnić choć jedno życzenie,
Ja nic nie zmienię.
Poproszę tylko by chwila,
Z Tobą wiecznością stała się.
<EOST>
Tak bym chciał 
jeszcze raz móc zaśpiewać Tobie tak
<EOST>
<RBEG>Ref.<REND>
<EOST>
Tylko taka jak ty
Tylko Ty więcej nikt
Tobie dam klucz do serce mego
W oczach masz coś tak magicznego
Coś co widzę skarbie pierwszy raz /2x
<EOST>
Tylko taka jak Ty....
<EOST>
Tylko Ty więcej nikt...
<EOST>
Tylko taka jak Ty....
<EOST>
<RBEG>Ref.<REND>
<EOST>
Tylko taka jak ty
Tylko Ty więcej nikt
Tobie dam klucz do serce mego
W oczach masz coś tak magicznego
Coś co widzę skarbie pierwszy raz /2<EOST>x",1
"Spotkałem Ja wczoraj w dyskotece, o północy
Miała długie blond włosy i niebieskie oczy
Jej figura bardzo zgrabna, biust odlotowy
Spowodował, że gorączka uderzyła mi do głowy
Próbowałem pohamować swoje męskie rządze
Pomyślałem, że zdobędę Jej ciało za pieniądze
Jednak taki sposób gry okazał się zły
Odepchnęła mnie od siebie pokazując drzwi
<EOST>

<RBEG>Ref. Taki ktoś jak Ty - zawrócił w głowie mi
Taki ktoś jak Ty - po nocach mi się śni
Taki ktoś jak Ty - z nią mógłbym już od dziś
Taki ktoś jak Ty - być, być, być<REND>
<EOST>

Az do rana jeździłem pustymi tramwajami
Mając piękną postać Jej bez przerwy przed oczami
Chciałbym Jej powiedzieć by naprawić tamtą bzdurę
Od znajomych dowiedziałem się gdzie Ona mieszka
Ma siostrę, akwarium i małego pieska
Wiem na tyle dużo, jestem prawie gotowy
By zacząć jeszcze raz zdobywać Ją powoli
<EOST>

<RBEG>Ref. Taki ktoś jak Ty ...

Umówiła się ze mną kilka razy nad Wisłą
Zaciskałem pętlę, byłem bardzo blisko
W końcu mi uległa i zdobyłem Jej serce
Chyba każdy facet śni o takiej panience
Ta figura bardzo zgrabna, biust odlotowy
Powoduje, że gorączka wciąż uderza mi do głowy
Ciekawość i zachwyt na ulicach wielki widać
Przyciąga spojrzenia jak niewidzialna siła<REND>
<EOST>

<RBEG>Ref. Taki ktoś jak Ty ... x <REND>3<EOST> ",1
"900729, tak zaczyna się mój PESEL.
Znowu wąsy mam jak PSL; skórę, kurtkę i sweter
a w płucach hula mi przester, w ręku dzierżę neseser
z mikrofonem. Będę pluł wersem, dajcie żyć jak laissez faire.
Myśli stukają o kości jak stuka Rumak o werbel.
Wchodzę na wyżyny zuchwały jak dwulatek na mebel.
A te hieny znów szczekały zamiast wejść na mój szczebel.
Zamiast się jąkać Joachim, lepiej wejdź na mój le-level.
Mnożę te pieśni, mejoza mitoza, i wrzeszczę jak jakiś ogromny dinozaur.
A kiedy odejdę to ma być żałoba, bo ja i mikrofon: tupolew i brzoza.
Żenię się z miastem i wnoszę swój posag. Duszę Biggiego i Cześka Miłosza.
Wszystko co robić chce w życiu to wiersze, lecz poci się serce, wylewa się proza.
Pluję pasją, ty tej pasji nie czujesz
i zachowujesz się jak nie ty i ta maska cię psuje.
Me płuca lassem są skute, znowu ta astma mnie kłuje.
Ja i me płuca cię kochamy a ty nas zaniedbujesz.
<EOST>

No a pamiętasz….
Jak mówiłaś że mnie kochasz?
Jak mówiłaś że mnie kochasz?
Jak mówiłaś że mnie...
Ten sen porasta płuca jak mech.
Id, ego, superego, 0.7 na trzech.
No a pamiętasz?
Jak mówiłaś że mnie kochasz?
Jak mówiłaś że mnie kochasz?
Jak mówiłaś że mnie...
Lawina myśli leci na brew.
Id, ego, superego, 0.7 na trzech.
Co za pech.
<EOST>

<EOST>
Dzwonię do ciebie tak o czwartej nad ranem.
Na dworze zimowe deszcze wiec jestem raczej zalany.
Chce cię całować i wybadać twoją czaszkę i gały.
I nie przestawać tak do wiosny, wybacz, takie mam plany.
Siedem miliardów ludzi w świecie, chyba same barany
i ja, baranek boży, może możesz gładzić me rany?
Musisz mnie sklejać wciąż na nowo, jestem stale porwany.
Ty jesteś snem, wokół koszmary, jestem stale zaspany.
Odpisz, bo będę tu płakał do rana. Pojawiam się znikąd jak fatamorgana.
Kontrola nad światem jest gwarantowana, więc ty będziesz Michelle, ja Barack Obama.
Byłaś mi taka kochana. Dramat. Teraz się urwał nam kontakt. 
Wiec chodzę pijany po mieście i ledwo się mieszczę w nim, ciągle się krzątam.
Ciągle się plączę, kiedyś trafię na spowiedź.
Ciągle wypluwam gardłem lawę, twoje serce lodowiec.
Chyba podniosłaś słuchawkę, słyszę twój wdech! Weź coś powiedz.
Mówisz: “spierdalaj”.
Idę dalej z ciężkim łbem jak zomowiec.
<EOST>

No a pamiętasz….
Jak mówiłaś że mnie kochasz?
Jak mówiłaś że mnie kochasz?
Jak mówiłaś że mnie...
Ten sen porasta płuca jak mech.
Id, ego, superego, 0.7 na trzech.
No a pamiętasz?
Jak mówiłaś że mnie kochasz?
Jak mówiłaś że mnie kochasz?
Jak mówiłaś że mnie...
Lawina myśli leci na brew.
Id, ego, superego, 0.7 na trzech.
Co za pech.
<EOST>

Moi znajomi robią biznes a ja wciąż jestem nikim.
Cywilizują się nagminnie, a ja wciąż jestem dziki.
Do szafy schowali vansy, powoli noszą trzewiki
i poważnieją, nazywają nagle ‘moczem’ swe siki.
Biegam po mieście i cię ścigam bez przerwy.
Biegam jak kurczak bez głowy, albo jak piłkarz z rezerwy.
Boję się, że cię zobaczę, więc topię w drinkach te nerwy.
Nerwy ze stali mam. Choć chyba nie tej nierdzewnej.
Szedłem za tobą i widziałem mnóstwo. 
(Na przykład) jak znikasz z nim tanią taksówką.
(Na przykład) jak idziesz jak prawdziwe bóstwo a krok twój wyraźnie huśtany jest wódką.
Widziałem też jego. Kroczył po mieście. Wyglądał obleśnie polując na niebo.
Leżał na glebie i śpiewał. O PZPNie i miejscach połkniętych przez przeszłość.
Widziałem złamane serce. Widziałem biegnące nogi.
Ja ty i Piotr… Ten warszawski tercet. Ja i mój weltschmerz, nie wiem co robić.
Ta twoja czarna sukienka. Twarz zakopana w twych rękach. 
Na twarzy make-up i męka. Piszę te słowa i serce mi pęka. 
Twarz taka piękna, że klękam. 
A, w mojej głowie piosenka. Idę do studia, pieśni mnie wabią.
Opiszę trójkąt warszawski, ja i ty, ty i ja i ten zakapior.
Opiszę brud i luksus, pieniądz wydany na wódę i kawior.
Wchodzę do studia… Ostatni wdech.
<EOST>
To miasto wciąż pachnie jak szlug i kalafior<EOST>.",0
